,country,year,co2_emissions_per_capita,co2_cars,battery_electric_number,plugin_hybrid_number,full_mild_hybrid_number,petrol_number,diesel_gas_number,births_per_woman,life_expectancy,population_0-14_female,population_0-14_male,population_0-14_total,population_15-19_female,population_15-19_male,population_20-24_female,population_20-24_male,population_25-29_female,population_25-29_male,population_30-34_female,population_30-34_male,population_35-39_female,population_35-39_male,population_40-44_female,population_40-44_male,population_45-49_female,population_45-49_male,population_50-54_female,population_50-54_male,population_55-59_female,population_55-59_male,population_60-64_female,population_60-64_male,population_>65_female,population_>65_male,population_>65_total,population_female,population_male,population_total,gdp_per_capita_current_US$,gdp_current_US$,iso_code,biofuel_consumption,coal_consumption,fossil_fuel_consumption,gas_consumption,hydro_consumption,low_carbon_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,renewables_consumption,solar_consumption,wind_consumption,energy_per_capita_kWh,total_ghg_emissions_ktco2e,projection
15643,Suède,2018,3.53800912688421,122.2,7096.364207,21620.15626,21710.17357,168323.3585,134973.9474,1.76,82.55853659,870344.0,918637.0,1788984.0,254885.0,269446.0,298552.0,316272.0,364478.0,379704.0,327395.0,341328.0,302623.0,316722.0,311650.0,321910.0,338201.0,347971.0,332857.0,343706.0,302683.0,308673.0,281621.0,280786.0,1096801.0,947970.0,2044763.0,5082090.0,5093124.0,10175214.0,54589.06038606061,555455371487.0894,SWE,16.489,23.032,186.876,10.169,154.218,412.973,170.37,153.675,29.608,242.602,0.972,41.315,60155.509,36770.9855,1.0
15731,Autriche,2019,,125.5,8889.0,2144.0,12493.0,175405.0,130432.0,1.46,81.89512195,618036.0,657295.0,1275321.0,218022.0,232158.0,248243.0,265253.0,292941.0,308548.0,300376.0,309635.0,299561.0,304675.0,278196.0,280253.0,314362.0,312711.0,357130.0,359305.0,337685.0,337045.0,284282.0,270337.0,958728.0,735141.0,1693899.0,4507562.0,4372358.0,8879920.0,50114.40110997282,445011872704.46985,AUT,5.852,33.028,275.456,89.004,100.176,140.509,0.0,153.423,11.75,140.509,4.215,18.516,46449.948,55047.97509,1.0
15750,Belgique,2019,,121.5,8837.0,8465.0,19375.0,340232.0,173094.0,1.6,81.99512195,951163.0,1008667.0,1959814.0,308014.0,324983.0,322422.0,339425.0,357342.0,370108.0,369843.0,370868.0,375647.0,375639.0,367577.0,380661.0,375640.0,393624.0,392239.0,406537.0,394117.0,402009.0,363037.0,355812.0,1225378.0,958228.0,2183661.0,5802420.0,5686560.0,11488980.0,46591.4916067396,535288715239.9992,BEL,5.42,36.158,579.424,173.835,0.748,161.519,107.774,369.431,12.978,53.745,10.516,24.083,64210.141,86783.42887,1.0
15761,Bulgarie,2019,,130.2,,,,,,1.58,75.11219512,497938.0,526472.0,1024417.0,147685.0,157670.0,149938.0,160410.0,199246.0,212524.0,234378.0,250222.0,231810.0,251546.0,261755.0,277448.0,252816.0,265954.0,234654.0,237860.0,240200.0,231147.0,250794.0,220710.0,886321.0,596260.0,1482556.0,3587537.0,3388224.0,6975761.0,9879.26853313318,68915416141.95764,BGR,,59.074,145.296,28.309,7.344,59.706,40.995,57.913,4.534,18.711,3.572,3.261,29578.285,42724.4495,1.0
15778,Croatie,2019,,119.4,,,,,,1.47,78.42439024,287375.0,304613.0,591991.0,96736.0,102215.0,115415.0,121277.0,115600.0,120361.0,127941.0,131957.0,138287.0,143166.0,138763.0,142746.0,132410.0,132678.0,143196.0,138940.0,153531.0,144007.0,149598.0,136402.0,507724.0,340314.0,848017.0,2106578.0,1958675.0,4065253.0,15311.766903695032,62246206340.546936,HRV,,4.9,72.605,27.981,14.427,20.669,0.0,39.724,2.403,20.669,0.206,3.633,22758.875,16095.98823,1.0
15781,Chypre,2019,,126.7,,,,,,1.321,80.982,97095.0,103152.0,200247.0,35917.0,39120.0,43990.0,49412.0,47407.0,53235.0,47164.0,50018.0,46652.0,44775.0,43948.0,41568.0,39746.0,38247.0,38199.0,36676.0,34956.0,35571.0,32596.0,30752.0,91607.0,76771.0,168379.0,599277.0,599297.0,1198574.0,29206.0767190775,25758357774.543827,CYP,,0.194,30.98,0.0,0.0,1.275,0.0,30.785,0.143,1.275,0.54,0.591,27014.644,6236.282142,1.0
15782,République tchèque,2019,,,,,,,,1.71,79.22926829,816292.0,861638.0,1677933.0,229848.0,241651.0,239049.0,250352.0,320247.0,334473.0,350100.0,370177.0,381867.0,405765.0,456325.0,480578.0,407279.0,427172.0,332131.0,343289.0,328091.0,327453.0,337775.0,317193.0,1220772.0,892352.0,2113110.0,5419777.0,5252093.0,10671870.0,23660.148806831683,252498032247.16284,CZE,,,,,,,,,,,,,,,
15783,Danemark,2019,,111.9,5526.0,3882.0,13284.0,143199.0,60788.0,1.7,81.45121951,464012.0,489611.0,953621.0,168369.0,175365.0,186079.0,196241.0,194975.0,203409.0,169462.0,175505.0,160764.0,161727.0,184456.0,184390.0,194589.0,194200.0,209778.0,215922.0,193040.0,191131.0,172742.0,167789.0,625332.0,535535.0,1160864.0,2923597.0,2890825.0,5814422.0,59775.73509645146,347561349210.9795,DNK,,10.577,127.582,28.978,0.043,57.681,0.0,88.027,15.262,57.681,2.385,39.991,32572.68,29815.38423,1.0
15791,Estonie,2019,,130.1,,,,,,1.66,78.64634146,105962.0,112481.0,218444.0,29439.0,30916.0,30000.0,31674.0,42751.0,47718.0,48012.0,53038.0,44119.0,46752.0,43812.0,46439.0,46205.0,47284.0,40160.0,38135.0,47495.0,42684.0,48012.0,38516.0,173693.0,91558.0,265262.0,699659.0,627196.0,1326855.0,23397.87825609441,31045591753.490147,EST,,34.415,54.664,4.661,0.047,5.246,0.0,15.589,3.209,5.246,0.288,1.701,45421.007,12277.72237,1.0
15796,Finlande,2019,,115.3,1897.0,5869.0,14206.0,70316.0,21958.0,1.35,81.98292683,431955.0,452404.0,884359.0,143806.0,151138.0,155741.0,163648.0,174844.0,183121.0,167797.0,178313.0,173825.0,183932.0,164776.0,172938.0,155352.0,161007.0,178320.0,179516.0,185819.0,183929.0,182401.0,174494.0,684961.0,537567.0,1222519.0,2799598.0,2722008.0,5521606.0,48628.64176210504,268508200125.48975,FIN,4.452,41.055,169.646,20.361,30.613,142.922,59.729,108.23,32.691,83.193,0.368,15.07,56500.184,39112.6832,1.0
15797,France,2019,,113.8,42829.0,18442.0,95273.0,1283191.0,768825.0,1.86,82.82682927,5851167.0,6120476.0,11971760.0,1955949.0,2039250.0,1890259.0,1928601.0,1934727.0,1903144.0,2089465.0,2013357.0,2120157.0,2045466.0,2085973.0,2033949.0,2303475.0,2258681.0,2288096.0,2211912.0,2250814.0,2129953.0,2127806.0,1953000.0,7800798.0,5912449.0,13712978.0,34698686.0,32550240.0,67248926.0,40578.644285053386,2728870246705.878,FRA,34.182,74.433,1384.396,436.62,138.737,1302.367,988.04,873.341,26.604,314.327,29.089,85.715,41252.443,296997.657,1.0
15801,Allemagne,2019,,131.2,63460.99377,44639.8093,155461.7836,2120699.413,1222769.0,1.54,81.29268293,5550925.0,5915538.0,11466404.0,1977194.0,2152086.0,2164011.0,2364225.0,2319990.0,2525593.0,2617424.0,2798585.0,2602018.0,2697722.0,2462859.0,2499802.0,2673882.0,2710850.0,3398526.0,3430686.0,3345891.0,3330849.0,2875182.0,2762024.0,10065399.0,7851701.0,17917329.0,42053302.0,41039660.0,83092962.0,46794.89929156027,3888326788627.445,DEU,32.16,624.218,2805.828,886.871,50.001,819.514,185.893,1294.737,124.843,633.621,114.877,311.741,43408.366,666142.7646,1.0
15804,Grèce,2019,,115.6,188.0115319,458.0280937,5659.347123,77075.61325,30744.0,1.34,81.63902439,721846.0,768079.0,1489935.0,263655.0,275100.0,264769.0,278710.0,261732.0,289029.0,309929.0,331579.0,380364.0,395441.0,396515.0,407980.0,409802.0,408164.0,408899.0,396409.0,372830.0,346727.0,359436.0,322087.0,1309500.0,1043001.0,2352473.0,5459276.0,5262306.0,10721582.0,19133.757763625435,205144152830.84677,GRC,,60.246,289.293,51.825,9.849,39.804,0.0,177.223,0.996,39.804,10.966,17.993,31635.945,61228.32127,1.0
15814,Hongrie,2019,,129.7,,,,,,1.55,76.3195122,686785.0,723501.0,1410290.0,238719.0,252537.0,264458.0,277921.0,314864.0,329412.0,300944.0,313667.0,337789.0,342549.0,414040.0,419404.0,378986.0,381095.0,321883.0,309091.0,299811.0,269211.0,368054.0,302024.0,1195417.0,728980.0,1924373.0,5121750.0,4649391.0,9771141.0,16735.659779476086,163526491433.28973,HUN,,21.351,217.87,98.44,0.542,51.939,40.333,98.079,5.552,11.606,3.707,1.805,28100.379,46197.9506,1.0
15819,Irlande,2019,,113.8,3444.971077,1287.736792,10622.07753,47394.2146,54351.0,1.71,82.70243902,508919.0,534712.0,1043631.0,150866.0,156459.0,140910.0,145345.0,137222.0,141569.0,163684.0,160132.0,203344.0,190992.0,202313.0,192786.0,181784.0,178722.0,155023.0,153554.0,144228.0,141433.0,126212.0,122321.0,371696.0,330113.0,701803.0,2486201.0,2448139.0,4934340.0,80886.61573871042,399122063504.1484,IRL,,11.741,152.871,53.159,2.195,29.169,0.0,87.972,2.11,29.169,0.053,24.81,37730.27,35209.06322,1.0
15822,Italie,2019,,119.4,10681.0222,6489.01349,94981.19745,1022634.767,789372.0,1.27,83.49756098,3815843.0,4048447.0,7864324.0,1368259.0,1464324.0,1402767.0,1512482.0,1528168.0,1608620.0,1655460.0,1688484.0,1824522.0,1835997.0,2137222.0,2128459.0,2435350.0,2399049.0,2451201.0,2378239.0,2304337.0,2191214.0,1975947.0,1829641.0,7768438.0,5976612.0,13744938.0,30667514.0,29061567.0,59729081.0,33641.63375136222,2009383867307.448,ITA,9.359,77.534,1494.494,707.906,114.789,296.316,0.0,709.052,63.484,296.316,58.659,50.025,29575.646,336642.2051,1.0
15833,Lettonie,2019,,127.9,,,,,,1.61,75.38780488,150700.0,161400.0,312101.0,40992.0,42416.0,37746.0,40800.0,62159.0,65950.0,69249.0,72516.0,60162.0,61746.0,63369.0,61515.0,68405.0,64440.0,65722.0,59041.0,79230.0,66677.0,73982.0,56390.0,260897.0,128317.0,389205.0,1032613.0,881209.0,1913822.0,17926.84158991897,34308783825.301907,LVA,,0.465,35.603,13.119,5.219,7.904,0.0,22.019,2.296,7.904,0.008,0.381,23051.381,7513.254918,1.0
15839,Lituanie,2019,,132.0,,,,,,1.61,76.28292683,205788.0,217140.0,422905.0,62229.0,66162.0,73248.0,77620.0,93023.0,101721.0,89083.0,95743.0,76278.0,80006.0,87653.0,85182.0,102864.0,95768.0,104592.0,94082.0,128045.0,107447.0,106197.0,81083.0,372698.0,190484.0,563254.0,1501699.0,1292438.0,2794137.0,19575.76848140705,54697379017.333244,LTU,,2.309,62.225,21.572,0.855,6.114,0.0,38.345,1.32,6.114,0.226,3.713,25176.903,11839.35165,1.0
15840,Luxembourg,2019,,133.0,986.0,880.0,1961.0,27398.0,24102.0,1.34,82.63902439,47549.0,49836.0,97385.0,16978.0,18018.0,19385.0,20737.0,21866.0,23225.0,24042.0,24158.0,24056.0,24324.0,22192.0,23916.0,22830.0,25247.0,22589.0,25197.0,20248.0,21349.0,16658.0,17103.0,48342.0,40159.0,88505.0,306733.0,313268.0,620001.0,113218.71334967784,70195715495.51361,LUX,,0.496,43.512,7.956,0.265,1.972,0.0,35.061,0.688,1.972,0.323,0.697,76288.403,9277.237386,1.0
15846,Malte,2019,,109.1,,,,,,1.14,82.85853659,34895.0,37329.0,72226.0,11779.0,12327.0,14357.0,15390.0,16868.0,18445.0,18131.0,19626.0,17728.0,19134.0,17063.0,18094.0,15347.0,16173.0,14239.0,14690.0,16509.0,16639.0,17308.0,17056.0,57128.0,47806.0,104931.0,251351.0,252711.0,504062.0,30186.19596219789,15215714309.097391,MLT,,,,,,,,,,,,,91685.145,1592.55148,1.0
15861,Pays-Bas,2019,,98.4,62056.0,5315.0,27707.0,317265.0,33771.0,1.57,82.11219512,1340646.0,1414321.0,2754972.0,504007.0,531324.0,508741.0,532464.0,538283.0,557763.0,534454.0,547744.0,507455.0,516286.0,517986.0,519342.0,598587.0,597952.0,647814.0,655717.0,621071.0,632290.0,560800.0,559300.0,1826808.0,1573720.0,3400518.0,8706652.0,8638222.0,17344874.0,52476.27325333272,910194347568.626,NLD,8.65,74.667,901.096,370.194,0.184,74.622,9.681,456.234,14.397,64.94,13.213,28.496,57069.043,145120.1029,1.0
15878,Pologne,2019,,130.4,,,,,,1.44,77.90487805,2809775.0,2955440.0,5765204.0,858398.0,888062.0,1016730.0,1049025.0,1243071.0,1315097.0,1399756.0,1518051.0,1544897.0,1648610.0,1431457.0,1468418.0,1252367.0,1256230.0,1127511.0,1106912.0,1252626.0,1175575.0,1471607.0,1297729.0,4159086.0,2719046.0,6878166.0,19567280.0,18398195.0,37965475.0,15732.203131175447,597280564671.5632,POL,11.435,516.078,1101.944,208.888,4.839,74.466,0.0,376.977,19.025,74.466,1.76,37.408,31049.816,333069.1423,1.0
15879,Portugal,2019,,109.4,6883.0,5798.0,10039.0,110787.0,90292.0,1.43,81.67560976,664065.0,699024.0,1363144.0,261667.0,271949.0,272768.0,270743.0,274328.0,265018.0,296801.0,282157.0,351376.0,330673.0,407587.0,379913.0,419924.0,389013.0,390154.0,354118.0,390301.0,346466.0,357817.0,310608.0,1334383.0,965409.0,2299668.0,5421171.0,4865092.0,10286263.0,23330.817288932005,239986922638.9016,PRT,3.28,14.518,215.383,61.35,21.835,71.141,0.0,139.515,8.857,71.141,3.326,33.842,28018.71,46759.83084,1.0
15882,Roumanie,2019,,124.3,,,,,,1.77,75.60731707,1466742.0,1550192.0,3016932.0,482144.0,510606.0,494577.0,531838.0,548417.0,600946.0,667371.0,727366.0,597131.0,630233.0,766532.0,790757.0,749067.0,770870.0,731621.0,727312.0,544394.0,506315.0,720184.0,617093.0,2181734.0,1458207.0,3639945.0,9949913.0,9421735.0,19371648.0,12899.346111289662,249881592298.07217,ROU,,57.781,288.943,107.408,38.582,88.936,27.932,123.754,1.248,61.004,4.403,16.771,19736.216,71694.49345,1.0
15896,Slovénie,2019,,123.8,,,,,,1.61,81.52926829,153129.0,162333.0,315464.0,44288.0,47193.0,47514.0,50848.0,55439.0,58398.0,66407.0,72080.0,72874.0,80225.0,74578.0,83325.0,70279.0,77185.0,75398.0,77479.0,74797.0,75839.0,73497.0,73711.0,240654.0,180911.0,421567.0,1048857.0,1039528.0,2088385.0,25942.95477414361,54178877605.99992,SVN,,12.195,50.828,8.567,11.092,26.907,14.415,30.066,0.634,12.492,0.75,0.015,37925.106,13966.02212,1.0
15901,Espagne,2019,,121.3,10406.0,7696.0,102528.0,793164.0,449539.0,1.23,83.83170732,3327147.0,3543541.0,6870785.0,1084155.0,1144760.0,1115499.0,1168851.0,1182801.0,1224604.0,1367268.0,1372250.0,1737609.0,1733604.0,2010213.0,2074843.0,1917388.0,2000647.0,1805476.0,1817303.0,1716974.0,1664037.0,1475361.0,1389224.0,5238742.0,4022539.0,9260969.0,23978634.0,23156203.0,47134837.0,29554.49051700874,1393046093137.2527,ESP,19.483,43.519,1151.993,359.745,55.68,402.301,144.307,748.729,13.959,257.994,37.411,131.46,33256.298,236737.8136,1.0
15909,Suède,2019,,119.7,15601.36894,24745.27394,35250.90941,159991.852,120472.5957,1.71,83.1097561,881101.0,930600.0,1811704.0,263903.0,277384.0,281399.0,298772.0,370261.0,386060.0,338130.0,351606.0,308019.0,322699.0,308568.0,319556.0,335365.0,344581.0,339467.0,350383.0,307335.0,314365.0,286774.0,286365.0,1111543.0,964653.0,2076188.0,5131863.0,5147024.0,10278887.0,51939.42974452912,533879529188.45374,SWE,17.033,22.853,197.403,10.202,161.467,425.319,163.752,164.349,32.28,261.567,1.642,49.146,62046.398,35338.50687,1.0
15997,Autriche,2020,,113.0,,,,,,1.44,81.19268293,622613.0,662503.0,1285114.0,216690.0,231183.0,243059.0,260644.0,291622.0,308964.0,301519.0,312687.0,305357.0,311491.0,278450.0,281610.0,304221.0,302270.0,352652.0,353698.0,343272.0,343390.0,294734.0,281840.0,967120.0,745274.0,1712395.0,4521310.0,4395554.0,8916864.0,48588.6593847921,433258467676.5148,AUT,5.191,25.912,244.483,85.275,101.038,139.877,0.0,133.296,12.962,139.877,3.924,16.762,42676.308,53714.69269,1.0
16016,Belgique,2020,,107.7,,,,,,1.55,80.79512195,952936.0,1013506.0,1966443.0,310328.0,327945.0,318687.0,336440.0,354830.0,370701.0,369476.0,373798.0,377691.0,377144.0,368636.0,379987.0,372912.0,390958.0,388738.0,403639.0,395372.0,404732.0,369233.0,363793.0,1243555.0,979201.0,2222755.0,5822396.0,5721845.0,11544241.0,45205.33594080513,521861292586.6162,BEL,6.718,29.881,458.416,169.982,0.696,150.151,84.76,258.553,13.154,65.391,12.675,32.149,52509.636,87863.73103,1.0
16027,Bulgarie,2020,,133.0,,,,,,1.56,73.60731707,494769.0,523107.0,1017877.0,152178.0,162435.0,144227.0,154618.0,188264.0,201375.0,232428.0,247412.0,227968.0,247794.0,258824.0,274729.0,256180.0,270046.0,235676.0,239885.0,237363.0,229819.0,247068.0,219260.0,891956.0,596633.0,1488589.0,3566901.0,3367114.0,6934015.0,10079.203381220315,69889347433.43239,BGR,,47.681,129.402,29.206,7.281,60.504,41.038,52.515,4.846,19.465,3.694,3.645,27581.901,41982.02874,1.0
16044,Croatie,2020,,112.2,,,,,,1.48,77.72439024,285608.0,302988.0,588596.0,94367.0,99782.0,113424.0,119394.0,113849.0,118908.0,124969.0,128938.0,136540.0,141279.0,139872.0,144223.0,132094.0,133000.0,140314.0,136758.0,152700.0,143455.0,149349.0,135644.0,513066.0,347157.0,860222.0,2096153.0,1951527.0,4047680.0,14132.486560949948,57203783203.02589,HRV,,4.06,68.957,29.001,13.982,21.099,0.0,35.896,2.636,21.099,0.207,4.274,22105.103,15748.93306,1.0
16047,Chypre,2020,,125.0,,,,,,1.313,81.135,97084.0,103064.0,200146.0,35464.0,38438.0,43849.0,49613.0,46448.0,51892.0,46569.0,49887.0,46631.0,45302.0,44924.0,42313.0,40375.0,39016.0,38864.0,36918.0,35538.0,36218.0,33494.0,31495.0,94607.0,79358.0,173966.0,603847.0,603514.0,1207361.0,27527.8453055825,24612646487.721306,CYP,,0.162,26.363,0.0,0.0,1.541,0.0,26.201,0.148,1.541,0.802,0.592,23358.362,5992.829342,1.0
16048,République tchèque,2020,,,,,,,,1.71,78.22682927,819866.0,865640.0,1685507.0,237515.0,249696.0,229966.0,240941.0,310110.0,323174.0,348663.0,367508.0,368641.0,391863.0,452566.0,476874.0,423138.0,443907.0,340417.0,352859.0,327710.0,328880.0,330268.0,312786.0,1241953.0,912917.0,2154868.0,5430813.0,5267045.0,10697858.0,22933.49959092365,245339322066.7593,CZE,,,,,,,,,,,,,,,
16049,Danemark,2020,,95.3,,,,,,1.67,81.55121951,461878.0,487579.0,949454.0,167292.0,173905.0,183407.0,193070.0,198218.0,206519.0,175365.0,182054.0,159041.0,160380.0,181540.0,181869.0,190788.0,189007.0,209233.0,215357.0,196155.0,194865.0,176309.0,171733.0,633332.0,542511.0,1175844.0,2932556.0,2898848.0,5831404.0,61063.31643042379,356084867685.639,DNK,,9.086,105.171,23.24,0.041,56.322,0.0,72.845,13.021,56.322,2.914,40.346,28313.54,26921.46166,1.0
16057,Estonie,2020,,121.0,,,,,,1.58,78.34634146,106445.0,112894.0,219340.0,30385.0,32048.0,28506.0,29631.0,41366.0,46374.0,47965.0,53830.0,44628.0,47637.0,42990.0,45779.0,47452.0,49127.0,39049.0,37535.0,46698.0,42367.0,47225.0,38690.0,176919.0,93939.0,270858.0,699630.0,629849.0,1329479.0,23054.35849059781,30650285471.721485,EST,,27.024,45.712,4.286,0.095,5.752,0.0,14.402,3.316,5.752,0.31,2.031,39024.296,10159.41838,1.0
16062,Finlande,2020,,100.3,,,,,,1.37,82.13170732,428440.0,448828.0,877269.0,144151.0,151550.0,152297.0,160324.0,175055.0,183321.0,168133.0,178598.0,174014.0,184409.0,168168.0,176587.0,153647.0,159827.0,174428.0,175871.0,185220.0,183583.0,181683.0,174246.0,697411.0,549752.0,1247160.0,2802648.0,2726895.0,5529543.0,48755.35500629064,269594831987.54935,FIN,4.635,36.865,154.719,19.576,38.896,149.808,58.063,98.277,27.715,91.745,0.638,19.862,54961.547,35973.42448,1.0
16063,France,2020,,98.5,,,,,,1.83,82.17560976,5813847.0,6081170.0,11895017.0,1963216.0,2050033.0,1887059.0,1929264.0,1911700.0,1880872.0,2074434.0,1994294.0,2141099.0,2059743.0,2064290.0,2006362.0,2284549.0,2239138.0,2288512.0,2215697.0,2263198.0,2146306.0,2137271.0,1964195.0,7942144.0,6041516.0,13983659.0,34771320.0,32608588.0,67379908.0,39037.12263090743,2630317731455.2603,FRA,30.757,53.783,1204.267,406.623,151.243,1213.52,872.949,743.86,26.14,340.571,32.257,100.175,37040.828,264395.1357,1.0
16067,Allemagne,2020,,113.6,,,,,,1.53,80.94146341,5618426.0,5987170.0,11605595.0,1954109.0,2134230.0,2154795.0,2364778.0,2285007.0,2503044.0,2599544.0,2801851.0,2635950.0,2753822.0,2489215.0,2532825.0,2556857.0,2588278.0,3303537.0,3327998.0,3388577.0,3367972.0,2943940.0,2833476.0,10123000.0,7912469.0,18035472.0,42052957.0,41107914.0,83160871.0,46252.68930448921,3846413928653.707,DEU,39.264,512.222,2546.819,865.455,45.97,817.359,158.814,1169.14,125.368,658.545,124.836,323.107,40152.984,612022.3961,1.0
16070,Grèce,2020,,107.3,,,,,,1.34,81.08780488,707562.0,753697.0,1461259.0,264103.0,276535.0,265861.0,277650.0,257704.0,284148.0,295271.0,318457.0,371345.0,387025.0,394076.0,407166.0,407395.0,407689.0,414175.0,403370.0,376427.0,351810.0,365937.0,328603.0,1328672.0,1055879.0,2384554.0,5448528.0,5252028.0,10700556.0,17647.23268827435,188835201625.91025,GRC,,31.813,231.076,57.023,8.486,44.384,0.0,142.24,0.92,44.384,12.02,22.958,26658.55,62197.32315,1.0
16080,Hongrie,2020,,116.7,,,,,,1.56,75.61707317,684087.0,720778.0,1404866.0,238310.0,252052.0,254727.0,268031.0,312711.0,326927.0,301949.0,315905.0,322780.0,328194.0,408707.0,413550.0,388691.0,392029.0,332753.0,321423.0,292799.0,265581.0,351999.0,290235.0,1219605.0,746327.0,1965933.0,5109117.0,4641032.0,9750149.0,15980.10822588324,155808436238.48724,HUN,,19.986,212.876,101.78,0.602,52.873,39.612,91.11,5.223,13.261,5.85,1.586,27833.522,45810.55115,1.0
16085,Irlande,2020,,106.2,,,,,,1.63,82.20487805,506029.0,532599.0,1038629.0,154647.0,160414.0,144405.0,148088.0,137778.0,142567.0,157528.0,156433.0,199977.0,188737.0,204912.0,194478.0,187556.0,183683.0,158318.0,156906.0,147016.0,144520.0,128085.0,124186.0,384304.0,342507.0,726809.0,2510556.0,2475118.0,4985674.0,85422.54286822659,425888950992.0028,IRL,,8.687,135.672,53.055,2.303,33.163,0.0,73.93,2.302,33.163,0.053,28.506,34600.01,32744.86401,1.0
16088,Italie,2020,,108.6,,,,,,1.24,82.34390244,3746365.0,3974516.0,7720883.0,1368336.0,1459601.0,1392222.0,1501018.0,1509988.0,1598019.0,1634700.0,1674463.0,1778367.0,1793730.0,2061551.0,2057298.0,2391232.0,2360869.0,2446128.0,2379941.0,2344146.0,2236796.0,2016190.0,1871183.0,7815445.0,6037421.0,13852865.0,30504672.0,28944855.0,59449527.0,31769.96586848329,1888709443687.476,ITA,13.247,57.419,1326.681,676.617,115.207,301.918,0.0,592.645,63.293,301.918,64.03,46.141,26935.966,301062.6629,1.0
16099,Lettonie,2020,,119.2,,,,,,1.55,75.38780488,150339.0,161943.0,312284.0,43035.0,44171.0,33624.0,36432.0,57831.0,61758.0,70035.0,73298.0,59996.0,61881.0,61591.0,60069.0,69030.0,65115.0,63026.0,57052.0,79171.0,66990.0,73768.0,57144.0,263103.0,130048.0,393153.0,1024547.0,875902.0,1900449.0,17736.503750589254,33707320816.3036,LVA,,0.261,30.819,10.732,6.424,9.065,0.0,19.826,2.193,9.065,0.008,0.439,21369.546,7329.395702,1.0
16105,Lituanie,2020,,119.3,,,,,,1.48,74.92926829,210409.0,222182.0,432590.0,60691.0,64727.0,66930.0,70278.0,89593.0,98526.0,91917.0,99415.0,74965.0,80269.0,83213.0,82264.0,103238.0,96685.0,99420.0,90363.0,131410.0,110579.0,108265.0,83293.0,381246.0,195004.0,576249.0,1501299.0,1293586.0,2794885.0,20232.302035858796,56546957475.4912,LTU,,1.808,61.347,23.605,0.74,6.324,0.0,35.934,1.509,6.324,0.221,3.854,25365.039,11495.72325,1.0
16106,Luxembourg,2020,,119.8,,,,,,1.37,81.74146341,47928.0,50150.0,98078.0,16854.0,17811.0,19391.0,20727.0,22229.0,23794.0,24670.0,24817.0,24690.0,24837.0,22596.0,24289.0,22907.0,25479.0,22859.0,25666.0,20837.0,22139.0,17274.0,17754.0,49351.0,41372.0,90722.0,311585.0,318834.0,630419.0,116356.15803728568,73353132793.7076,LUX,,0.484,35.38,7.329,0.231,2.552,0.0,27.567,0.95,2.552,0.509,0.861,63726.112,7778.200414,1.0
16112,Malte,2020,,101.4,,,,,,1.13,82.65365854,35791.0,38283.0,74073.0,11733.0,12265.0,14164.0,15072.0,16828.0,18375.0,18456.0,19974.0,18185.0,19660.0,17635.0,18724.0,16064.0,16957.0,14356.0,14865.0,16347.0,16538.0,17721.0,17446.0,59627.0,50265.0,109889.0,256907.0,258425.0,515332.0,28423.200204148,14647384607.603998,MLT,,,,,,,,,,,,,,1614.859995,1.0
16127,Pays-Bas,2020,,82.3,,,,,,1.55,81.4097561,1332894.0,1405715.0,2738605.0,503258.0,530915.0,507322.0,531691.0,537715.0,558286.0,541093.0,555321.0,514264.0,524389.0,510103.0,512802.0,584245.0,582786.0,645406.0,651098.0,630813.0,641922.0,572617.0,572471.0,1871854.0,1622520.0,3494373.0,8751584.0,8689916.0,17441500.0,52396.03220995246,913865395789.8856,NLD,11.385,49.889,836.283,365.583,0.114,100.539,10.076,420.81,21.42,90.463,19.875,37.669,54673.362,134910.6857,1.0
